Program,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,CATTLE
CENSUS,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,FOREST,53,0
CENSUS,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,MERCER,85,7083
CENSUS,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,VENANGO,121,1598
CENSUS,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,WARREN,123,2027
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,ADAMS,1,4692
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,BEDFORD,9,8424
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,CUMBERLAND,41,5173
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,FRANKLIN,55,8498
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,FULTON,57,4242
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,YORK,133,5691
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,BERKS,11,5945
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,BUCKS,17,1406
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,CHESTER,29,3400
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,DELAWARE,45,0
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,LANCASTER,71,7456
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,LEBANON,75,2273
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,MONTGOMERY,91,1432
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,PHILADELPHIA,101,0
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,ALLEGHENY,3,1083
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,FAYETTE,51,6188
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,GREENE,59,7094
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,SOMERSET,111,5154
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,WASHINGTON,125,12216
CENSUS,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,WESTMORELAND,129,6183
CENSUS,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,ARMSTRONG,5,4562
CENSUS,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,BEAVER,7,2228
CENSUS,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,BUTLER,19,4922
CENSUS,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,CLARION,31,4155
CENSUS,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,INDIANA,63,3923
CENSUS,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,JEFFERSON,65,2864
CENSUS,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,LAWRENCE,73,2801
CENSUS,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,BRISTOL,1,133
CENSUS,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,KENT,3,0
CENSUS,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,5,551
CENSUS,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,7,0
CENSUS,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,9,360
CENSUS,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,CALHOUN,17,0
CENSUS,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,CLARENDON,27,2232
CENSUS,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,LEE,61,0
CENSUS,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,LEXINGTON,63,0
CENSUS,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,ORANGEBURG,75,4088
CENSUS,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,RICHLAND,79,854
CENSUS,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,SUMTER,85,0
CENSUS,COUNTY,SOUTH CAROLINA,45,EASTERN,30,CHESTERFIELD,25,5432
CENSUS,COUNTY,SOUTH CAROLINA,45,EASTERN,30,DARLINGTON,31,0
CENSUS,COUNTY,SOUTH CAROLINA,45,EASTERN,30,DILLON,33,0
CENSUS,COUNTY,SOUTH CAROLINA,45,EASTERN,30,FLORENCE,41,0
CENSUS,COUNTY,SOUTH CAROLINA,45,EASTERN,30,GEORGETOWN,43,0
CENSUS,COUNTY,SOUTH CAROLINA,45,EASTERN,30,HORRY,51,2726
CENSUS,COUNTY,SOUTH CAROLINA,45,EASTERN,30,MARION,67,0
CENSUS,COUNTY,SOUTH CAROLINA,45,EASTERN,30,MARLBORO,69,0
CENSUS,COUNTY,SOUTH CAROLINA,45,EASTERN,30,WILLIAMSBURG,89,1668
CENSUS,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,CHESTER,23,6909
CENSUS,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,FAIRFIELD,39,0
CENSUS,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,KERSHAW,55,2415
CENSUS,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,LANCASTER,57,0
CENSUS,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,YORK,91,9491
CENSUS,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,ANDERSON,7,18769
CENSUS,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,CHEROKEE,21,4146
CENSUS,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,GREENVILLE,45,4435
CENSUS,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,LAURENS,59,9700
CENSUS,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,OCONEE,73,8716
CENSUS,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,PICKENS,77,0
CENSUS,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,SPARTANBURG,83,7648
CENSUS,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,UNION,87,3343
CENSUS,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,ALLENDALE,5,2129
CENSUS,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BAMBERG,9,1773
CENSUS,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BARNWELL,11,0
CENSUS,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BEAUFORT,13,489
CENSUS,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BERKELEY,15,1195
CENSUS,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,CHARLESTON,19,0
CENSUS,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,COLLETON,29,1707
CENSUS,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,DORCHESTER,35,0
CENSUS,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,HAMPTON,49,0
CENSUS,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,JASPER,53,307
CENSUS,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,ABBEVILLE,1,0
CENSUS,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,AIKEN,3,5812
CENSUS,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,EDGEFIELD,37,2228
CENSUS,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,GREENWOOD,47,0
CENSUS,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,MCCORMICK,65,0
CENSUS,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,NEWBERRY,71,8058
CENSUS,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,SALUDA,81,12222
CENSUS,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,AURORA,3,0
CENSUS,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,BEADLE,5,0
CENSUS,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,BRULE,15,0
CENSUS,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,BUFFALO,17,14923
CENSUS,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,HAND,59,0
CENSUS,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,HUGHES,65,13879
CENSUS,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,HYDE,69,21616
CENSUS,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,JERAULD,73,17927
CENSUS,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,SULLY,119,9469
CENSUS,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,BROOKINGS,11,19353
CENSUS,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,DAVISON,35,12202
CENSUS,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,HANSON,61,13108
CENSUS,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,KINGSBURY,77,24397
CENSUS,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,LAKE,79,10176
CENSUS,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,MCCOOK,87,16035
CENSUS,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,MINER,97,0
CENSUS,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,MINNEHAHA,99,20798
CENSUS,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,MOODY,101,14369
CENSUS,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,SANBORN,111,0
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,BROWN,13,28206
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,CAMPBELL,21,18938
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,EDMUNDS,45,0
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,FAULK,49,0
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,MCPHERSON,89,0
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,POTTER,107,0
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,SPINK,115,22295
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,WALWORTH,129,19062
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,CLARK,25,0
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,CODINGTON,29,16731
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,DAY,37,17390
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,DEUEL,39,20218
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,GRANT,51,18718
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,HAMLIN,57,11475
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,MARSHALL,91,0
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,ROBERTS,109,15241
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,BUTTE,19,38738
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,CORSON,31,0
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,DEWEY,41,0
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,HARDING,63,49265
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,PERKINS,105,63816
CENSUS,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,ZIEBACH,137,36929
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,GREGORY,53,38647
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,JONES,75,26363
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,LYMAN,85,37948
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,MELLETTE,95,37423
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,TODD,121,37202
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,TRIPP,123,68964
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,BON HOMME,9,0
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,CHARLES MIX,23,45920
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,CLAY,27,0
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,DOUGLAS,43,15449
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,HUTCHINSON,67,30221
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,LINCOLN,83,4955
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,TURNER,125,13985
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,UNION,127,6021
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,YANKTON,135,16265
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTHWEST,70,BENNETT,7,31582
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTHWEST,70,CUSTER,33,20344
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTHWEST,70,FALL RIVER,47,49386
CENSUS,COUNTY,SOUTH DAKOTA,46,SOUTHWEST,70,OGLALA LAKOTA,102,0
CENSUS,COUNTY,SOUTH DAKOTA,46,WEST CENTRAL,40,HAAKON,55,48747
CENSUS,COUNTY,SOUTH DAKOTA,46,WEST CENTRAL,40,JACKSON,71,42937
CENSUS,COUNTY,SOUTH DAKOTA,46,WEST CENTRAL,40,LAWRENCE,81,9206
CENSUS,COUNTY,SOUTH DAKOTA,46,WEST CENTRAL,40,MEADE,93,79459
CENSUS,COUNTY,SOUTH DAKOTA,46,WEST CENTRAL,40,PENNINGTON,103,35043
CENSUS,COUNTY,SOUTH DAKOTA,46,WEST CENTRAL,40,STANLEY,117,18659
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,BEDFORD,3,26636
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,CANNON,15,0
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,CLAY,27,9462
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,DAVIDSON,37,3148
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,DE KALB,41,9553
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,GILES,55,28254
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,JACKSON,87,5400
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,LINCOLN,103,30928
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MACON,111,13139
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MARSHALL,117,16121
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MAURY,119,23253
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MOORE,127,6332
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,RUTHERFORD,149,15117
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,SMITH,159,0
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,SUMNER,165,17961
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,TROUSDALE,169,0
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,WILLIAMSON,187,13644
CENSUS,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,WILSON,189,21042
CENSUS,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,BLEDSOE,7,0
CENSUS,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,COFFEE,31,0
CENSUS,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,CUMBERLAND,35,10992
CENSUS,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,FENTRESS,49,11437
CENSUS,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,FRANKLIN,51,11505
CENSUS,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,GRUNDY,61,3004
CENSUS,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,MARION,115,0
CENSUS,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,MORGAN,129,4600
CENSUS,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,OVERTON,133,19059
CENSUS,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,PICKETT,137,0
CENSUS,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,PUTNAM,141,12130
CENSUS,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,SCOTT,151,0
CENSUS,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,SEQUATCHIE,153,2186
CENSUS,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,VAN BUREN,175,5383
CENSUS,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,WARREN,177,16624
CENSUS,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,WHITE,185,17717
CENSUS,COUNTY,TENNESSEE,47,DELTA,10,DYER,45,0
CENSUS,COUNTY,TENNESSEE,47,DELTA,10,LAKE,95,270
CENSUS,COUNTY,TENNESSEE,47,DELTA,10,LAUDERDALE,97,0
CENSUS,COUNTY,TENNESSEE,47,DELTA,10,OBION,131,7217
CENSUS,COUNTY,TENNESSEE,47,DELTA,10,SHELBY,157,1680
CENSUS,COUNTY,TENNESSEE,47,DELTA,10,TIPTON,167,0
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,ANDERSON,1,0
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,BLOUNT,9,13517
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,BRADLEY,11,11469
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,CAMPBELL,13,3747
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,CARTER,19,4306
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,CLAIBORNE,25,0
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,COCKE,29,6699
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,GRAINGER,57,12543
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,GREENE,59,31698
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,HAMBLEN,63,7547
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,HAMILTON,65,5232
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,HANCOCK,67,8566
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,HAWKINS,73,17819
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,JEFFERSON,89,14020
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,JOHNSON,91,3965
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,KNOX,93,8286
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,LOUDON,105,6849
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,MCMINN,107,12810
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,MEIGS,121,5477
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,MONROE,123,11717
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,POLK,139,2459
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,RHEA,143,0
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,ROANE,145,4566
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,SEVIER,155,6303
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,SULLIVAN,163,11374
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,UNICOI,171,0
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,UNION,173,6147
CENSUS,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,WASHINGTON,179,18907
CENSUS,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,BENTON,5,0
CENSUS,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,CARROLL,17,5033
CENSUS,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,CHESTER,23,3398
CENSUS,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,CROCKETT,33,4229
CENSUS,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,DECATUR,39,0
CENSUS,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,FAYETTE,47,9496
CENSUS,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,GIBSON,53,5954
CENSUS,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HARDEMAN,69,4708
CENSUS,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HARDIN,71,8185
CENSUS,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HAYWOOD,75,1699
CENSUS,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HENDERSON,77,0
CENSUS,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HENRY,79,7141
CENSUS,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,MADISON,113,0
CENSUS,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,MCNAIRY,109,5893
CENSUS,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,WEAKLEY,183,6407
CENSUS,COUNTY,TENNESSEE,47,WESTERN RIM,30,CHEATHAM,21,3921
CENSUS,COUNTY,TENNESSEE,47,WESTERN RIM,30,DICKSON,43,11525
CENSUS,COUNTY,TENNESSEE,47,WESTERN RIM,30,HICKMAN,81,12530
CENSUS,COUNTY,TENNESSEE,47,WESTERN RIM,30,HOUSTON,83,0
CENSUS,COUNTY,TENNESSEE,47,WESTERN RIM,30,HUMPHREYS,85,9404
CENSUS,COUNTY,TENNESSEE,47,WESTERN RIM,30,LAWRENCE,99,24586
CENSUS,COUNTY,TENNESSEE,47,WESTERN RIM,30,LEWIS,101,0
CENSUS,COUNTY,TENNESSEE,47,WESTERN RIM,30,MONTGOMERY,125,12326
CENSUS,COUNTY,TENNESSEE,47,WESTERN RIM,30,PERRY,135,2387
CENSUS,COUNTY,TENNESSEE,47,WESTERN RIM,30,ROBERTSON,147,14239
CENSUS,COUNTY,TENNESSEE,47,WESTERN RIM,30,STEWART,161,4563
CENSUS,COUNTY,TENNESSEE,47,WESTERN RIM,30,WAYNE,181,12789
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,BELL,27,0
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,BOSQUE,35,24182
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,18001
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,COOKE,97,0
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,CORYELL,99,26279
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,DALLAS,113,3677
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,DELTA,119,8692
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,DENTON,121,23012
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,ELLIS,139,29121
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,FALLS,145,0
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,FANNIN,147,39849
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,GRAYSON,181,29855
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,HAMILTON,193,26686
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,HILL,217,0
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,HUNT,231,35481
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,JOHNSON,251,28786
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,KAUFMAN,257,31173
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,LAMAR,277,0
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,LIMESTONE,293,37435
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,MCLENNAN,309,36934
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,MILAM,331,0
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,NAVARRO,349,0
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,ROCKWALL,397,2703
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,TARRANT,439,0
CENSUS,COUNTY,TEXAS,48,BLACKLANDS,40,WILLIAMSON,491,34109
CENSUS,COUNTY,TEXAS,48,COASTAL BEND,82,ARANSAS,7,943
CENSUS,COUNTY,TEXAS,48,COASTAL BEND,82,KLEBERG,273,16320
CENSUS,COUNTY,TEXAS,48,COASTAL BEND,82,NUECES,355,7401
CENSUS,COUNTY,TEXAS,48,COASTAL BEND,82,REFUGIO,391,14973
CENSUS,COUNTY,TEXAS,48,COASTAL BEND,82,SAN PATRICIO,409,6499
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,ARCHER,9,21477
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,BROWN,49,22406
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,CALLAHAN,59,27442
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,CLAY,77,35058
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,COMANCHE,93,39747
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,EASTLAND,133,24496
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,ERATH,143,42250
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,HOOD,221,13182
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,JACK,237,20474
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,MILLS,333,0
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,MONTAGUE,337,36126
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,PALO PINTO,363,21998
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,PARKER,367,0
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,SHACKELFORD,417,15949
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,SOMERVELL,425,4057
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,STEPHENS,429,12982
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,THROCKMORTON,447,17954
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,WISE,497,41730
CENSUS,COUNTY,TEXAS,48,CROSS TIMBERS,30,YOUNG,503,0
CENSUS,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,ANDERSON,1,34225
CENSUS,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,BOWIE,37,31413
CENSUS,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,CAMP,63,0
CENSUS,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,CASS,67,14390
CENSUS,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,CHEROKEE,73,0
CENSUS,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,FRANKLIN,159,13447
