Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Data Item,"CORN, GRAIN - ACRES HARVESTED",CORN-production in BU,CORN Production in Kg
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,BRECKINRIDGE,27,"CORN, GRAIN - ACRES HARVESTED",18084.00,3065984.00,108042426
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,BULLITT,29,"CORN, GRAIN - ACRES HARVESTED",2048.00,330688.00,11653137.71
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,BUTLER,31,"CORN, GRAIN - ACRES HARVESTED",18661.00,3357396.00,118311514
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,CASEY,45,"CORN, GRAIN - ACRES HARVESTED",7545.00,1291631.00,45515875.74
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,CLINTON,53,"CORN, GRAIN - ACRES HARVESTED",726.00,117872.00,4153699.706
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,CUMBERLAND,57,"CORN, GRAIN - ACRES HARVESTED",2150.00,398157.00,14030682.55
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,EDMONSON,61,"CORN, GRAIN - ACRES HARVESTED",2488.00,401603.00,14152116.39
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,GRAYSON,85,"CORN, GRAIN - ACRES HARVESTED",9910.00,1605040.00,56560117.55
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,GREEN,87,"CORN, GRAIN - ACRES HARVESTED",9682.00,1636481.00,57668069.17
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,HARDIN,93,"CORN, GRAIN - ACRES HARVESTED",23400.00,4280700.00,150847888.7
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,HART,99,"CORN, GRAIN - ACRES HARVESTED",2409.00,377673.00,13308845.44
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,JEFFERSON,111,"CORN, GRAIN - ACRES HARVESTED",361.00,59508.00,2097006.601
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,LARUE,123,"CORN, GRAIN - ACRES HARVESTED",17159.00,3129771.00,110290220.6
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,MARION,155,"CORN, GRAIN - ACRES HARVESTED",9514.00,1725737.00,60813367.63
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,MEADE,163,"CORN, GRAIN - ACRES HARVESTED",16047.00,2701938.00,95213783.4
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,METCALFE,169,"CORN, GRAIN - ACRES HARVESTED",3752.00,693693.00,24445096.46
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,MONROE,171,"CORN, GRAIN - ACRES HARVESTED",4074.00,711017.00,25055578.12
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,NELSON,179,"CORN, GRAIN - ACRES HARVESTED",22175.00,3905961.00,137642434.7
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,RUSSELL,207,"CORN, GRAIN - ACRES HARVESTED",1991.00,321770.00,11338875.68
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,TAYLOR,217,"CORN, GRAIN - ACRES HARVESTED",12479.00,2186414.00,77047196.87
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,CENTRAL,30,WARREN,227,"CORN, GRAIN - ACRES HARVESTED",35003.00,6463030.00,227751169.2
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,BELL,13,"CORN, GRAIN - ACRES HARVESTED",35.00,3980.00,140251.5002
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,BOYD,19,"CORN, GRAIN - ACRES HARVESTED",95.00,12690.00,447183.8034
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,BREATHITT,25,"CORN, GRAIN - ACRES HARVESTED",69.00,8487.00,299073.9905
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,CARTER,43,"CORN, GRAIN - ACRES HARVESTED",174.00,18508.00,652204.715
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,CLAY,51,"CORN, GRAIN - ACRES HARVESTED",305.00,48470.00,1708037.742
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ELLIOTT,63,"CORN, GRAIN - ACRES HARVESTED",120.00,12458.00,439008.339
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ESTILL,65,"CORN, GRAIN - ACRES HARVESTED",641.00,99303.00,3499345.408
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,FLOYD,71,"CORN, GRAIN - ACRES HARVESTED",150.00,13962.00,492007.9009
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,GREENUP,89,"CORN, GRAIN - ACRES HARVESTED",573.00,66880.00,2356789.028
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,JACKSON,109,"CORN, GRAIN - ACRES HARVESTED",117.00,13755.00,484713.4134
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,JOHNSON,115,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,KNOX,121,"CORN, GRAIN - ACRES HARVESTED",727.00,92485.00,3259085.426
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LAUREL,125,"CORN, GRAIN - ACRES HARVESTED",829.00,146634.00,5167245.849
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LAWRENCE,127,"CORN, GRAIN - ACRES HARVESTED",33.00,0.00,0
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LEE,129,"CORN, GRAIN - ACRES HARVESTED",115.00,13780.00,485594.3901
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LETCHER,133,"CORN, GRAIN - ACRES HARVESTED",20.00,1656.00,58355.90058
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LEWIS,135,"CORN, GRAIN - ACRES HARVESTED",1675.00,285340.00,10055116.35
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MAGOFFIN,153,"CORN, GRAIN - ACRES HARVESTED",47.00,6065.00,213724.962
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MCCREARY,147,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MENIFEE,165,"CORN, GRAIN - ACRES HARVESTED",71.00,6450.00,227292.0041
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MORGAN,175,"CORN, GRAIN - ACRES HARVESTED",717.00,73608.00,2593877.494
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,OWSLEY,189,"CORN, GRAIN - ACRES HARVESTED",100.00,9332.00,328851.005
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PERRY,193,"CORN, GRAIN - ACRES HARVESTED",0.00,2350.00,82811.81544
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PIKE,195,"CORN, GRAIN - ACRES HARVESTED",192.00,30230.00,1065277.098
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,POWELL,197,"CORN, GRAIN - ACRES HARVESTED",1345.00,191574.00,6750889.673
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PULASKI,199,"CORN, GRAIN - ACRES HARVESTED",9200.00,1517269.00,53467149.11
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ROCKCASTLE,203,"CORN, GRAIN - ACRES HARVESTED",958.00,152670.00,5379948.878
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ROWAN,205,"CORN, GRAIN - ACRES HARVESTED",292.00,40000.00,1409562.816
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WAYNE,231,"CORN, GRAIN - ACRES HARVESTED",4196.00,838865.00,29560822.79
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WHITLEY,235,"CORN, GRAIN - ACRES HARVESTED",915.00,132958.00,4685316.322
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WOLFE,237,"CORN, GRAIN - ACRES HARVESTED",109.00,8230.00,290017.5494
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,MIDWESTERN,20,CALDWELL,33,"CORN, GRAIN - ACRES HARVESTED",27875.00,4839110.00,170525738
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,MIDWESTERN,20,CHRISTIAN,47,"CORN, GRAIN - ACRES HARVESTED",83534.00,15556918.00,548211328.6
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,MIDWESTERN,20,CRITTENDEN,55,"CORN, GRAIN - ACRES HARVESTED",20679.00,3225650.00,113668907.4
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,MIDWESTERN,20,DAVIESS,59,"CORN, GRAIN - ACRES HARVESTED",69601.00,13234890.00,466385220.4
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,MIDWESTERN,20,HANCOCK,91,"CORN, GRAIN - ACRES HARVESTED",4493.00,856019.00,30165313.8
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,MIDWESTERN,20,HENDERSON,101,"CORN, GRAIN - ACRES HARVESTED",57928.00,10556842.00,372013298.4
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,MIDWESTERN,20,HOPKINS,107,"CORN, GRAIN - ACRES HARVESTED",24882.00,4052920.00,142821133.2
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,MIDWESTERN,20,LOGAN,141,"CORN, GRAIN - ACRES HARVESTED",56366.00,10793993.00,380370279.2
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,MIDWESTERN,20,MCLEAN,149,"CORN, GRAIN - ACRES HARVESTED",36214.00,6762245.00,238295227.6
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,MIDWESTERN,20,MUHLENBERG,177,"CORN, GRAIN - ACRES HARVESTED",13293.00,2176988.00,76715033.39
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,MIDWESTERN,20,OHIO,183,"CORN, GRAIN - ACRES HARVESTED",23210.00,4573315.00,161159369.2
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,MIDWESTERN,20,SIMPSON,213,"CORN, GRAIN - ACRES HARVESTED",32239.00,5808439.00,204683990.8
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,MIDWESTERN,20,TODD,219,"CORN, GRAIN - ACRES HARVESTED",42266.00,7777155.00,274059712.6
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,MIDWESTERN,20,UNION,225,"CORN, GRAIN - ACRES HARVESTED",85358.00,14741039.00,519460511.1
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,MIDWESTERN,20,WEBSTER,233,"CORN, GRAIN - ACRES HARVESTED",42708.00,6984576.00,246129965.4
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,NORTHERN,40,BOONE,15,"CORN, GRAIN - ACRES HARVESTED",4199.00,598629.00,21095129.47
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,NORTHERN,40,BRACKEN,23,"CORN, GRAIN - ACRES HARVESTED",732.00,110736.00,3902233.7
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,NORTHERN,40,CAMPBELL,37,"CORN, GRAIN - ACRES HARVESTED",324.00,0.00,0
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,NORTHERN,40,CARROLL,41,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,NORTHERN,40,GALLATIN,77,"CORN, GRAIN - ACRES HARVESTED",1074.00,191550.00,6750043.935
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,NORTHERN,40,GRANT,81,"CORN, GRAIN - ACRES HARVESTED",595.00,78731.00,2774407.252
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,NORTHERN,40,HENRY,103,"CORN, GRAIN - ACRES HARVESTED",4332.00,749749.00,26420457.79
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,NORTHERN,40,KENTON,117,"CORN, GRAIN - ACRES HARVESTED",243.00,32872.00,1158378.722
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,NORTHERN,40,OLDHAM,185,"CORN, GRAIN - ACRES HARVESTED",2257.00,357515.00,12598496.25
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,NORTHERN,40,OWEN,187,"CORN, GRAIN - ACRES HARVESTED",744.00,99576.00,3508965.674
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,NORTHERN,40,PENDLETON,191,"CORN, GRAIN - ACRES HARVESTED",259.00,38998.00,1374253.267
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,NORTHERN,40,TRIMBLE,223,"CORN, GRAIN - ACRES HARVESTED",2342.00,343679.00,12110928.48
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,PURCHASE,10,BALLARD,7,"CORN, GRAIN - ACRES HARVESTED",23313.00,3982889.00,140353305.9
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,PURCHASE,10,CALLOWAY,35,"CORN, GRAIN - ACRES HARVESTED",29607.00,4402417.00,155137082.6
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,PURCHASE,10,CARLISLE,39,"CORN, GRAIN - ACRES HARVESTED",27701.00,4757565.00,167652168
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,PURCHASE,10,FULTON,75,"CORN, GRAIN - ACRES HARVESTED",23468.00,4231350.00,149108840.5
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,PURCHASE,10,GRAVES,83,"CORN, GRAIN - ACRES HARVESTED",62317.00,10553203.00,371885063.5
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,PURCHASE,10,HICKMAN,105,"CORN, GRAIN - ACRES HARVESTED",42185.00,7473321.00,263352884.8
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,PURCHASE,10,LIVINGSTON,139,"CORN, GRAIN - ACRES HARVESTED",8417.00,1225363.00,43180653.02
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,PURCHASE,10,LYON,143,"CORN, GRAIN - ACRES HARVESTED",2551.00,378116.00,13324456.34
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,PURCHASE,10,MARSHALL,157,"CORN, GRAIN - ACRES HARVESTED",6859.00,996030.00,35099171.29
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,PURCHASE,10,MCCRACKEN,145,"CORN, GRAIN - ACRES HARVESTED",11306.00,1770534.00,62391972.27
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,PURCHASE,10,TRIGG,221,"CORN, GRAIN - ACRES HARVESTED",22616.00,3893009.00,137186018.2
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,CENTRAL,50,AVOYELLES,9,"CORN, GRAIN - ACRES HARVESTED",16417.00,2962924.00,104410687.4
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,CENTRAL,50,CATAHOULA,25,"CORN, GRAIN - ACRES HARVESTED",25525.00,4921046.00,173413086.4
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,CENTRAL,50,CONCORDIA,29,"CORN, GRAIN - ACRES HARVESTED",17277.00,3104569.00,109402125.6
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,CENTRAL,50,EVANGELINE,39,"CORN, GRAIN - ACRES HARVESTED",735.00,127017.00,4475961.005
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,CENTRAL,50,GRANT,43,"CORN, GRAIN - ACRES HARVESTED",1273.00,239325.00,8433590.523
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,CENTRAL,50,POINTE COUPEE,77,"CORN, GRAIN - ACRES HARVESTED",8996.00,1792779.00,63175865.39
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,CENTRAL,50,RAPIDES,79,"CORN, GRAIN - ACRES HARVESTED",11011.00,1690642.00,59576652.46
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,CENTRAL,50,SAINT LANDRY,97,"CORN, GRAIN - ACRES HARVESTED",8557.00,1562974.00,55077750.82
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,CENTRAL,50,WEST BATON ROUGE,121,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,EAST CENTRAL,60,EAST BATON ROUGE,33,"CORN, GRAIN - ACRES HARVESTED",306.00,42630.00,1502241.571
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,EAST CENTRAL,60,EAST FELICIANA,37,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,EAST CENTRAL,60,LIVINGSTON,63,"CORN, GRAIN - ACRES HARVESTED",3.00,555.00,19557.68407
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,EAST CENTRAL,60,SAINT HELENA,91,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,EAST CENTRAL,60,TANGIPAHOA,105,"CORN, GRAIN - ACRES HARVESTED",235.00,42770.00,1507175.041
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,EAST CENTRAL,60,WASHINGTON,117,"CORN, GRAIN - ACRES HARVESTED",2222.00,312334.00,11006359.81
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,EAST CENTRAL,60,WEST FELICIANA,125,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,NORTH CENTRAL,20,CALDWELL,21,"CORN, GRAIN - ACRES HARVESTED",4851.00,927967.00,32700694.44
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,NORTH CENTRAL,20,CLAIBORNE,27,"CORN, GRAIN - ACRES HARVESTED",1002.00,182040.00,6414920.376
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,NORTH CENTRAL,20,OUACHITA,73,"CORN, GRAIN - ACRES HARVESTED",13310.00,2582844.00,91017021.55
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,NORTHEAST,30,EAST CARROLL,35,"CORN, GRAIN - ACRES HARVESTED",39043.00,7490051.00,263942434.5
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,NORTHEAST,30,FRANKLIN,41,"CORN, GRAIN - ACRES HARVESTED",73816.00,13795416.00,486137635.6
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,NORTHEAST,30,MADISON,65,"CORN, GRAIN - ACRES HARVESTED",48704.00,8884086.00,313066932
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,NORTHEAST,30,MOREHOUSE,67,"CORN, GRAIN - ACRES HARVESTED",62261.00,12103029.00,426499491
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,NORTHEAST,30,RICHLAND,83,"CORN, GRAIN - ACRES HARVESTED",32334.00,6482504.00,228437414.8
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,NORTHEAST,30,TENSAS,107,"CORN, GRAIN - ACRES HARVESTED",44682.00,7619502.00,268504167.4
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,NORTHEAST,30,WEST CARROLL,123,"CORN, GRAIN - ACRES HARVESTED",30072.00,5684222.00,200306699.2
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,NORTHWEST,10,BOSSIER,15,"CORN, GRAIN - ACRES HARVESTED",2243.00,246590.00,8689602.37
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,NORTHWEST,10,CADDO,17,"CORN, GRAIN - ACRES HARVESTED",21579.00,3690862.00,130062545.9
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,NORTHWEST,10,DE SOTO,31,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,NORTHWEST,10,RED RIVER,81,"CORN, GRAIN - ACRES HARVESTED",2465.00,438642.00,15457336.32
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,SOUTH CENTRAL,80,IBERIA,45,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,SOUTH CENTRAL,80,IBERVILLE,47,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,SOUTH CENTRAL,80,LAFAYETTE,55,"CORN, GRAIN - ACRES HARVESTED",633.00,110964.00,3910268.208
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,SOUTH CENTRAL,80,SAINT MARTIN,99,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,SOUTHWEST,70,ALLEN,3,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,SOUTHWEST,70,BEAUREGARD,11,"CORN, GRAIN - ACRES HARVESTED",1531.00,224900.00,7925266.933
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,SOUTHWEST,70,CALCASIEU,19,"CORN, GRAIN - ACRES HARVESTED",840.00,109200.00,3848106.488
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,SOUTHWEST,70,JEFFERSON DAVIS,53,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,WEST CENTRAL,40,NATCHITOCHES,69,"CORN, GRAIN - ACRES HARVESTED",13584.00,2056618.00,72473306.49
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,WEST CENTRAL,40,SABINE,85,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,LOUISIANA,22,WEST CENTRAL,40,VERNON,115,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MAINE,23,CENTRAL,20,HANCOCK,9,"CORN, GRAIN - ACRES HARVESTED",5.00,500.00,17619.5352
CENSUS,2017,YEAR,COUNTY,MAINE,23,CENTRAL,20,PENOBSCOT,19,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MAINE,23,CENTRAL,20,SOMERSET,25,"CORN, GRAIN - ACRES HARVESTED",867.00,196938.00,6939912.046
CENSUS,2017,YEAR,COUNTY,MAINE,23,CENTRAL,20,WALDO,27,"CORN, GRAIN - ACRES HARVESTED",12.00,675.00,23786.37252
CENSUS,2017,YEAR,COUNTY,MAINE,23,NORTH,10,AROOSTOOK,3,"CORN, GRAIN - ACRES HARVESTED",961.00,121375.00,4277142.17
CENSUS,2017,YEAR,COUNTY,MAINE,23,SOUTH,30,ANDROSCOGGIN,1,"CORN, GRAIN - ACRES HARVESTED",1587.00,215851.00,7606388.585
CENSUS,2017,YEAR,COUNTY,MAINE,23,SOUTH,30,CUMBERLAND,5,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MAINE,23,SOUTH,30,FRANKLIN,7,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MAINE,23,SOUTH,30,KENNEBEC,11,"CORN, GRAIN - ACRES HARVESTED",45.00,640.00,22553.00506
CENSUS,2017,YEAR,COUNTY,MAINE,23,SOUTH,30,LINCOLN,15,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MAINE,23,SOUTH,30,OXFORD,17,"CORN, GRAIN - ACRES HARVESTED",1863.00,307446.00,10834111.24
CENSUS,2017,YEAR,COUNTY,MAINE,23,SOUTH,30,SAGADAHOC,23,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,MAINE,23,SOUTH,30,YORK,31,"CORN, GRAIN - ACRES HARVESTED",49.00,3770.00,132851.2954
CENSUS,2017,YEAR,COUNTY,MARYLAND,24,LOWER EASTERN SHORE,90,DORCHESTER,19,"CORN, GRAIN - ACRES HARVESTED",23688.00,4384099.00,154491573.3
CENSUS,2017,YEAR,COUNTY,MARYLAND,24,LOWER EASTERN SHORE,90,SOMERSET,39,"CORN, GRAIN - ACRES HARVESTED",13042.00,2320420.00,81769443.74
CENSUS,2017,YEAR,COUNTY,MARYLAND,24,LOWER EASTERN SHORE,90,WICOMICO,45,"CORN, GRAIN - ACRES HARVESTED",24766.00,3905319.00,137619811.2
CENSUS,2017,YEAR,COUNTY,MARYLAND,24,LOWER EASTERN SHORE,90,WORCESTER,47,"CORN, GRAIN - ACRES HARVESTED",29781.00,4933937.00,173867353.3
CENSUS,2017,YEAR,COUNTY,MARYLAND,24,NORTH CENTRAL,20,BALTIMORE,5,"CORN, GRAIN - ACRES HARVESTED",18368.00,3207428.00,113026781.1
CENSUS,2017,YEAR,COUNTY,MARYLAND,24,NORTH CENTRAL,20,CARROLL,13,"CORN, GRAIN - ACRES HARVESTED",32627.00,5446672.00,191935658.1
CENSUS,2017,YEAR,COUNTY,MARYLAND,24,NORTH CENTRAL,20,FREDERICK,21,"CORN, GRAIN - ACRES HARVESTED",29672.00,4812097.00,169573825
CENSUS,2017,YEAR,COUNTY,MARYLAND,24,NORTH CENTRAL,20,HARFORD,25,"CORN, GRAIN - ACRES HARVESTED",16917.00,3013717.00,106200585.5
CENSUS,2017,YEAR,COUNTY,MARYLAND,24,NORTH CENTRAL,20,HOWARD,27,"CORN, GRAIN - ACRES HARVESTED",4669.00,814279.00,28694435.01
CENSUS,2017,YEAR,COUNTY,MARYLAND,24,NORTH CENTRAL,20,MONTGOMERY,31,"CORN, GRAIN - ACRES HARVESTED",11977.00,2107892.00,74280154.58
CENSUS,2017,YEAR,COUNTY,MARYLAND,24,NORTH CENTRAL,20,WASHINGTON,43,"CORN, GRAIN - ACRES HARVESTED",16652.00,2915481.00,102738840.2
CENSUS,2017,YEAR,COUNTY,MARYLAND,24,SOUTHERN,80,ANNE ARUNDEL,3,"CORN, GRAIN - ACRES HARVESTED",3359.00,515010.00,18148473.65
CENSUS,2017,YEAR,COUNTY,MARYLAND,24,SOUTHERN,80,CALVERT,9,"CORN, GRAIN - ACRES HARVESTED",3088.00,426241.00,15020336.61
CENSUS,2017,YEAR,COUNTY,MARYLAND,24,SOUTHERN,80,CHARLES,17,"CORN, GRAIN - ACRES HARVESTED",4936.00,629265.00,22174713.64
